Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
14.8,0.8159347602299282,18.32304082598005,0.012823288595037785,34.21858215332031,2.920697927474976,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1180953.625,1191930456.044643,0.06401731446385381,230.0,24.0,7067.5,1.0,18.00788116455078,2621.0,19078600300.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
14.81,0.8159347602299282,18.32304082598005,0.012823288595037785,33.39259719848633,2.889212131500244,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1180722.25,1191930456.044643,0.06401731446385381,230.0,24.0,7067.5,1.0,18.00788116455078,2621.0,19078600300.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
14.82,0.8159347602299282,18.32304082598005,0.012823288595037785,33.39259719848633,2.889212131500244,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1180722.25,1191930456.044643,0.06401731446385381,230.0,24.0,7067.5,1.0,18.00788116455078,2621.0,19106436180.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
14.84,0.8159347602299282,18.32304082598005,0.012823288595037785,33.39259719848633,2.889212131500244,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1180722.25,1191930456.044643,0.06401731446385381,230.0,24.0,7067.5,1.0,18.00788116455078,2621.0,18233023063.5,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
14.85,0.8159347602299282,18.32304082598005,0.012823288595037785,33.39259719848633,2.889212131500244,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1180722.25,1191930456.044643,0.06401731446385381,230.0,24.0,7067.5,1.0,18.00788116455078,2621.0,18253851788.5,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
14.86,0.8159347602299282,18.32304082598005,0.012823288595037785,33.39259719848633,2.889212131500244,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1180722.25,1191930456.044643,0.06401731446385381,230.0,24.0,7067.5,1.0,18.00788116455078,2621.0,18281976310.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
14.87,0.8159347602299282,18.32304082598005,0.012823288595037785,33.39259719848633,2.889212131500244,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1180722.25,1191930456.044643,0.06401731446385381,230.0,24.0,7067.5,1.0,18.00788116455078,2621.0,18307443286.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
14.88,0.8159347602299282,18.32304082598005,0.012823288595037785,33.39259719848633,2.889212131500244,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1180722.25,1191930456.044643,0.06401731446385381,230.0,24.0,7067.5,1.0,18.00788116455078,2621.0,18334208800.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
14.89,0.8159347602299282,18.32304082598005,0.012823288595037785,33.39259719848633,2.889212131500244,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1180722.25,1191930456.044643,0.06401731446385381,230.0,24.0,7067.5,1.0,18.00788116455078,2621.0,19696766357.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
14.9,0.8159347602299282,18.32304082598005,0.012823288595037785,33.39259719848633,2.889212131500244,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1180722.25,1191930456.044643,0.06401731446385381,1151.0,451.0,12219.0,1.0,18.00788116455078,2621.0,19696766357.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
14.91,0.8159347602299282,18.32304082598005,0.012823288595037785,33.40599822998047,2.916342496871948,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1182042.125,1191930456.044643,0.06401731446385381,1151.0,451.0,12219.0,1.0,18.00788116455078,2621.0,19188121885.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
14.92,0.8159347602299282,18.32304082598005,0.012823288595037785,33.40599822998047,2.916342496871948,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1182042.125,1191930456.044643,0.06401731446385381,1151.0,451.0,12219.0,1.0,18.00788116455078,2621.0,19213180730.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
14.93,0.8159347602299282,18.32304082598005,0.012823288595037785,33.40599822998047,2.916342496871948,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1182042.125,1191930456.044643,0.06401731446385381,1151.0,451.0,12219.0,1.0,18.00788116455078,2621.0,19239674299.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
14.94,0.8159347602299282,18.32304082598005,0.012823288595037785,33.40599822998047,2.916342496871948,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1182042.125,1191930456.044643,0.06401731446385381,1151.0,451.0,12219.0,1.0,18.00788116455078,2621.0,19267137706.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
14.95,0.8159347602299282,18.32304082598005,0.012823288595037785,33.40599822998047,2.916342496871948,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1182042.125,1191930456.044643,0.06401731446385381,1151.0,451.0,12219.0,1.0,18.00788116455078,2621.0,18361456535.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
14.96,0.8159347602299282,18.32304082598005,0.012823288595037785,33.40599822998047,2.916342496871948,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1182042.125,1191930456.044643,0.06401731446385381,1151.0,451.0,12219.0,1.0,18.00788116455078,2621.0,18391850003.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
14.98,0.8159347602299282,18.32304082598005,0.012823288595037785,33.40599822998047,2.916342496871948,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1182042.125,1191930456.044643,0.06401731446385381,1151.0,451.0,12219.0,1.0,18.00788116455078,2621.0,19295414030.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
14.99,0.8159347602299282,18.32304082598005,0.012823288595037785,33.40599822998047,2.916342496871948,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1182042.125,1191930456.044643,0.06401731446385381,1151.0,451.0,12219.0,1.0,18.00788116455078,2621.0,18421838046.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
15.0,0.8159347602299282,18.32304082598005,0.012823288595037785,33.40599822998047,2.916342496871948,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1182042.125,1191930456.044643,0.06401731446385381,1151.0,451.0,12219.0,1.0,18.00788116455078,2621.0,18446599624.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
15.01,0.8159347602299282,18.32304082598005,0.012823288595037785,34.25086975097656,2.884833812713623,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1181234.375,1191930456.044643,0.06401731446385381,1151.0,451.0,12219.0,1.0,18.00788116455078,2621.0,18472889505.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
15.02,0.8159347602299282,18.32304082598005,0.012823288595037785,34.25086975097656,2.884833812713623,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1181234.375,1191930456.044643,0.06401731446385381,1151.0,451.0,12219.0,1.0,18.00788116455078,2621.0,19746319350.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
15.03,0.8159347602299282,18.32304082598005,0.012823288595037785,34.25086975097656,2.884833812713623,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1181234.375,1191930456.044643,0.06401731446385381,1151.0,451.0,12219.0,1.0,18.00788116455078,2621.0,19760273384.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
15.04,0.8159347602299282,18.32304082598005,0.012823288595037785,34.25086975097656,2.884833812713623,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1181234.375,1191930456.044643,0.06401731446385381,1151.0,451.0,12219.0,1.0,18.00788116455078,2621.0,19337200557.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
15.05,0.8159347602299282,18.32304082598005,0.012823288595037785,34.25086975097656,2.884833812713623,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1181234.375,1191930456.044643,0.06401731446385381,1151.0,451.0,12219.0,1.0,18.00788116455078,2621.0,19359788373.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
15.07,0.8159347602299282,18.32304082598005,0.012823288595037785,34.25086975097656,2.884833812713623,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1181234.375,1191930456.044643,0.06401731446385381,1151.0,451.0,12219.0,1.0,18.00788116455078,2621.0,18500253962.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
15.08,0.8159347602299282,18.32304082598005,0.012823288595037785,34.25086975097656,2.884833812713623,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1181234.375,1191930456.044643,0.06401731446385381,1151.0,451.0,12219.0,1.0,18.00788116455078,2621.0,19788691944.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
15.09,0.8159347602299282,18.32304082598005,0.012823288595037785,34.25086975097656,2.884833812713623,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1181234.375,1191930456.044643,0.06401731446385381,1151.0,451.0,12219.0,1.0,18.00788116455078,2621.0,18519029425.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
15.1,0.8159347602299282,18.32304082598005,0.012823288595037785,34.25086975097656,2.884833812713623,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1181234.375,1191930456.044643,0.06401731446385381,1151.0,451.0,12219.0,1.0,18.00788116455078,2621.0,19410954625.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
15.11,0.8159347602299282,18.32304082598005,0.012823288595037785,33.39777374267578,2.89405369758606,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1181122.875,1191930456.044643,0.06401731446385381,1151.0,451.0,12219.0,1.0,18.00788116455078,2621.0,18555321223.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
15.12,0.8159347602299282,18.32304082598005,0.012823288595037785,33.39777374267578,2.89405369758606,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1181122.875,1191930456.044643,0.06401731446385381,1151.0,451.0,12219.0,1.0,18.00788116455078,2621.0,18575557899.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
15.13,0.8159347602299282,18.32304082598005,0.012823288595037785,33.39777374267578,2.89405369758606,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1181122.875,1191930456.044643,0.06401731446385381,1151.0,451.0,12219.0,1.0,18.00788116455078,2621.0,18597934439.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
15.14,0.8159347602299282,18.32304082598005,0.012823288595037785,33.39777374267578,2.89405369758606,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1181122.875,1191930456.044643,0.06401731446385381,1151.0,451.0,12219.0,1.0,18.00788116455078,2621.0,18622613929.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
15.15,0.8159347602299282,18.32304082598005,0.012823288595037785,33.39777374267578,2.89405369758606,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1181122.875,1191930456.044643,0.06401731446385381,1151.0,451.0,12219.0,1.0,18.00788116455078,2621.0,18648863817.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
15.17,0.8159347602299282,18.32304082598005,0.012823288595037785,33.39777374267578,2.89405369758606,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1181122.875,1191930456.044643,0.06401731446385381,1151.0,451.0,12219.0,1.0,18.00788116455078,2621.0,19249797654.5,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
15.18,0.8159347602299282,18.32304082598005,0.012823288595037785,33.39777374267578,2.89405369758606,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,178.85777282714844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1181122.875,1191930456.044643,0.06401731446385381,1151.0,451.0,12219.0,1.0,18.00788116455078,2621.0,19455777062.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,72.0,3.7768707275390634
